date,station,temperature,humidity
2014-11-05,106,15.5,72.0
2014-11-05,503,1.6,71.0
2014-11-05,107,17.3,76.0
2014-11-05,504,4.7,66.0
2014-11-05,701,10.9,88.0
2014-11-05,702,10.8,84.0
2014-11-05,108,18.8,56.0
2014-11-05,703,9.4,91.0
2014-11-05,705,12.2,89.0
2014-11-05,707,10.3,82.0
2014-11-05,706,12.3,84.0
2014-11-05,302,14.7,84.0
2014-11-05,405,11.9,90.0
2014-11-05,109,16.5,74.0
2014-11-05,804,1.2,64.0
2014-11-05,110,14.4,78.0
2014-11-05,111,14.8,80.0
2014-11-05,901,8.0,52.0
2014-11-05,908,7.8,55.0
2014-11-05,909,5.4,68.0
2014-11-05,911,8.3,50.0
2014-11-05,912,7.1,57.0
2014-11-05,910,6.3,65.0
2014-11-05,903,7.3,57.0
2014-11-05,902,6.7,63.0
2014-11-05,904,6.4,61.0
2014-11-05,906,4.9,69.0
2014-11-05,905,2.1,81.0
2014-11-05,907,3.6,70.0
2014-11-05,1001,21.6,83.0
2014-11-05,1002,20.2,92.0
2014-11-05,1003,19.7,86.0
2014-11-05,1006,19.4,95.0
2014-11-05,1007,19.6,88.0
2014-11-05,1008,20.5,92.0
2014-11-05,1004,19.6,85.0
2014-11-05,112,12.1,84.0
2014-11-05,913,8.1,50.0
2014-11-06,201,23.9,74.0
2014-11-06,601,21.6,70.0
2014-11-06,302,15.1,84.0
2014-11-06,303,15.1,90.0
2014-11-06,401,14.2,80.0
2014-11-06,305,15.3,83.0
2014-11-06,403,12.7,87.0
2014-11-06,402,13.0,87.0
2014-11-06,404,12.8,85.0
2014-11-06,801,-0.6,68.0
2014-11-06,803,0.4,66.0
2014-11-06,501,1.8,55.0
2014-11-06,101,13.9,84.0
2014-11-06,102,12.9,90.0
2014-11-06,103,14.3,88.0
2014-11-06,104,13.2,89.0
2014-11-06,502,0.9,78.0
2014-11-06,105,13.5,85.0
2014-11-06,106,13.9,86.0
2014-11-06,503,0.2,82.0
2014-11-06,107,16.2,88.0
2014-11-06,504,4.3,72.0
2014-11-06,701,10.7,90.0
2014-11-06,702,10.7,85.0
2014-11-06,108,16.6,70.0
2014-11-06,703,10.5,89.0
2014-11-06,704,11.2,88.0
2014-11-06,707,11.2,87.0
2014-11-06,706,12.1,87.0
2014-11-06,405,12.2,88.0
2014-11-06,708,11.1,91.0
2014-11-06,109,14.6,90.0
2014-11-06,804,1.2,62.0
2014-11-06,110,14.1,88.0
2014-11-06,111,13.3,89.0
2014-11-06,901,-2.7,55.0
2014-11-06,909,-0.9,52.0
2014-11-06,908,-2.6,57.0
2014-11-06,910,-2.0,61.0
2014-11-06,912,-2.8,56.0
2014-11-06,911,-2.4,51.0
2014-11-06,904,-1.1,53.0
2014-11-06,902,-2.3,56.0
2014-11-06,903,-2.3,50.0
2014-11-06,907,-0.6,47.0
2014-11-06,905,-1.7,64.0
2014-11-06,906,-1.7,54.0
2014-11-06,1001,19.5,88.0
2014-11-06,1002,18.8,91.0
2014-11-06,1003,18.9,89.0
2014-11-06,1005,18.5,93.0
2014-11-06,1006,18.1,99.0
2014-11-06,1007,17.9,92.0
2014-11-06,1008,19.2,87.0
2014-11-06,1004,18.7,85.0
2014-11-06,112,11.2,93.0
2014-11-06,913,-1.8,47.0
2014-11-07,201,21.8,84.0
2014-11-07,301,14.0,81.0
2014-11-07,601,20.6,69.0
2014-11-07,302,14.6,79.0
2014-11-07,401,13.3,82.0
2014-11-07,403,12.4,86.0
2014-11-07,304,15.1,77.0
2014-11-07,402,13.4,84.0
2014-11-07,306,15.6,75.0
2014-11-07,404,12.9,83.0
2014-11-07,307,15.7,71.0
2014-11-07,801,-1.4,66.0
2014-11-07,803,-1.2,68.0
2014-11-07,501,0.1,59.0
2014-11-07,101,14.8,82.0
2014-11-07,102,14.0,86.0
2014-11-07,104,14.9,83.0
2014-11-07,502,3.1,74.0
2014-11-07,105,15.9,77.0
2014-11-07,106,16.0,76.0
2014-11-07,503,2.7,69.0
2014-11-07,107,16.5,86.0
2014-11-07,504,6.0,65.0
2014-11-07,701,8.8,97.0
2014-11-07,702,8.5,92.0
2014-11-07,108,16.7,82.0
2014-11-07,703,7.7,98.0
2014-11-07,704,9.7,96.0
2014-11-07,705,10.0,97.0
2014-11-07,707,8.8,93.0
2014-11-07,706,9.9,93.0
2014-11-07,405,12.9,86.0
2014-11-07,708,8.9,98.0
2014-11-07,109,14.8,86.0
2014-11-07,110,14.0,87.0
2014-11-07,111,14.7,83.0
2014-11-07,901,-2.0,45.0
2014-11-07,908,-2.7,54.0
2014-11-07,909,-3.1,61.0
2014-11-07,911,-2.1,44.0
2014-11-07,912,-3.6,55.0
2014-11-07,910,-2.9,60.0
2014-11-07,903,-2.5,53.0
2014-11-07,902,-2.8,55.0
2014-11-07,904,-2.0,50.0
2014-11-07,907,-1.8,48.0
2014-11-07,906,-2.2,51.0
2014-11-07,905,-4.1,64.0
2014-11-07,1001,16.6,97.0
2014-11-07,1002,16.6,95.0
2014-11-07,1003,16.8,94.0
2014-11-07,1005,16.6,98.0
2014-11-07,1006,15.7,100.0
2014-11-07,1007,15.5,97.0
2014-11-07,1008,16.9,98.0
2014-11-07,1004,16.1,94.0
2014-11-07,112,11.7,90.0
2014-11-07,913,-1.8,45.0
2014-11-08,201,19.5,89.0
2014-11-08,301,11.0,98.0
2014-11-08,302,12.1,94.0
2014-11-08,303,12.5,98.0
2014-11-08,602,21.5,63.0
2014-11-08,401,12.2,85.0
2014-11-08,305,12.5,95.0
2014-11-08,304,12.2,95.0
2014-11-08,306,12.1,96.0
2014-11-08,307,12.3,91.0
2014-11-08,403,12.2,84.0
2014-11-08,402,12.7,86.0
2014-11-08,404,12.4,82.0
2014-11-08,801,-0.9,68.0
2014-11-08,803,-0.2,68.0
2014-11-08,501,1.0,70.0
2014-11-08,101,14.9,73.0
2014-11-08,102,14.6,75.0
2014-11-08,502,4.0,80.0
2014-11-08,103,14.6,80.0
2014-11-08,104,15.6,73.0
2014-11-08,105,14.7,74.0
2014-11-08,106,15.3,72.0
2014-11-08,503,2.5,83.0
2014-11-08,107,17.1,77.0
2014-11-08,504,5.7,74.0
2014-11-08,701,9.0,91.0
2014-11-08,702,9.3,86.0
2014-11-08,108,18.7,62.0
2014-11-08,703,7.9,96.0
2014-11-08,704,9.5,90.0
2014-11-08,705,10.0,91.0
2014-11-08,707,9.9,86.0
2014-11-08,706,10.5,85.0
2014-11-08,405,12.5,86.0
2014-11-08,109,15.7,77.0
2014-11-08,804,0.4,68.0
2014-11-08,110,14.4,80.0
2014-11-08,111,14.9,78.0
2014-11-08,901,2.0,32.0
2014-11-08,908,0.1,42.0
2014-11-08,909,-1.4,55.0
2014-11-08,911,1.0,37.0
2014-11-08,912,-0.2,46.0
2014-11-08,910,-0.7,52.0
2014-11-08,903,0.1,46.0
2014-11-08,902,-0.4,47.0
2014-11-08,904,0.8,40.0
2014-11-08,906,-2.2,61.0
2014-11-08,905,-1.2,58.0
2014-11-08,907,1.4,40.0
2014-11-08,1001,18.3,79.0
2014-11-08,1002,17.2,86.0
2014-11-08,1003,16.9,85.0
2014-11-08,1004,16.7,81.0
2014-11-08,1005,17.2,82.0
2014-11-08,1006,16.7,89.0
2014-11-08,1007,17.0,80.0
2014-11-08,1008,18.1,81.0
2014-11-08,112,12.5,84.0
2014-11-08,913,2.2,28.0
2014-11-09,201,20.7,78.0
2014-11-09,401,11.6,89.0
2014-11-09,602,20.8,71.0
2014-11-09,304,12.2,95.0
2014-11-09,403,11.9,82.0
2014-11-09,305,12.5,96.0
2014-11-09,402,12.0,87.0
2014-11-09,404,11.6,82.0
2014-11-09,803,0.3,76.0
2014-11-09,501,3.1,74.0
2014-11-09,101,14.9,66.0
2014-11-09,102,12.2,76.0
2014-11-09,103,14.3,74.0
2014-11-09,502,4.1,84.0
2014-11-09,104,13.8,73.0
2014-11-09,105,13.2,73.0
2014-11-09,106,13.9,71.0
2014-11-09,503,5.0,75.0
2014-11-09,107,15.1,78.0
2014-11-09,504,8.0,68.0
2014-11-09,701,8.9,98.0
2014-11-09,702,8.7,94.0
2014-11-09,108,19.5,54.0
2014-11-09,703,7.4,99.0
2014-11-09,704,9.7,98.0
2014-11-09,705,10.3,97.0
2014-11-09,707,8.9,93.0
2014-11-09,706,9.8,94.0
2014-11-09,405,11.8,88.0
2014-11-09,708,9.1,99.0
2014-11-09,109,15.7,73.0
2014-11-09,804,1.0,70.0
2014-11-09,110,13.7,71.0
2014-11-09,111,13.0,79.0
2014-11-09,901,4.2,37.0
2014-11-09,911,3.0,43.0
2014-11-09,912,1.8,49.0
2014-11-09,910,-0.7,63.0
2014-11-09,903,1.3,53.0
2014-11-09,902,0.0,59.0
2014-11-09,904,1.3,47.0
2014-11-09,906,-1.1,64.0
2014-11-09,905,-1.4,67.0
2014-11-09,907,3.6,35.0
2014-11-09,908,1.6,49.0
2014-11-09,909,-1.4,67.0
2014-11-09,1001,16.7,94.0
2014-11-09,1002,16.3,94.0
2014-11-09,1003,16.0,94.0
2014-11-09,1005,16.3,95.0
2014-11-09,1006,15.5,99.0
2014-11-09,1007,15.7,95.0
2014-11-09,1008,16.6,94.0
2014-11-09,1004,15.8,92.0
2014-11-09,112,10.6,83.0
2014-11-09,913,3.4,36.0
2014-11-10,201,22.4,76.0
2014-11-10,303,13.3,92.0
2014-11-10,401,13.1,80.0
2014-11-10,602,21.5,63.0
2014-11-10,305,13.3,92.0
2014-11-10,403,12.9,83.0
2014-11-10,307,13.9,84.0
2014-11-10,402,12.9,86.0
2014-11-10,801,-0.2,84.0
2014-11-10,803,2.0,72.0
2014-11-10,501,2.1,62.0
2014-11-10,101,15.6,64.0
2014-11-10,102,12.8,77.0
2014-11-10,103,14.9,72.0
2014-11-10,104,15.3,69.0
2014-11-10,105,14.5,69.0
2014-11-10,502,3.9,64.0
2014-11-10,106,14.3,72.0
2014-11-10,503,5.1,46.0
2014-11-10,107,17.1,75.0
2014-11-10,504,7.4,44.0
2014-11-10,701,8.2,98.0
2014-11-10,702,8.0,93.0
2014-11-10,108,17.7,66.0
2014-11-10,703,7.0,100.0
2014-11-10,704,9.4,96.0
2014-11-10,705,9.6,99.0
2014-11-10,707,8.0,95.0
2014-11-10,706,9.3,93.0
2014-11-10,405,12.8,86.0
2014-11-10,708,8.3,99.0
2014-11-10,109,16.7,69.0
2014-11-10,804,1.3,80.0
2014-11-10,111,12.9,76.0
2014-11-10,901,6.8,38.0
2014-11-10,903,3.4,54.0
2014-11-10,902,2.0,62.0
2014-11-10,904,3.7,49.0
2014-11-10,906,0.6,68.0
2014-11-10,905,0.6,72.0
2014-11-10,907,5.1,44.0
2014-11-10,908,4.5,47.0
2014-11-10,909,1.5,66.0
2014-11-10,911,5.6,44.0
2014-11-10,912,4.0,52.0
2014-11-10,910,2.3,59.0
2014-11-10,1001,17.5,95.0
2014-11-10,1002,16.6,96.0
2014-11-10,1003,16.5,97.0
2014-11-10,1005,17.0,97.0
2014-11-10,1006,16.0,100.0
2014-11-10,1007,16.3,97.0
2014-11-10,1008,17.0,100.0
2014-11-10,1004,16.4,93.0
2014-11-10,112,12.3,77.0
2014-11-10,913,5.5,40.0
2014-11-11,301,14.2,86.0
2014-11-11,302,14.6,82.0
2014-11-11,401,13.5,78.0
2014-11-11,602,22.5,59.0
2014-11-11,304,14.8,86.0
2014-11-11,306,15.4,81.0
2014-11-11,307,14.9,82.0
2014-11-11,403,13.2,86.0
2014-11-11,402,13.6,84.0
2014-11-11,801,-2.8,74.0
2014-11-11,803,0.0,74.0
2014-11-11,101,13.8,74.0
2014-11-11,102,11.6,83.0
2014-11-11,103,14.7,71.0
2014-11-11,104,15.0,68.0
2014-11-11,105,15.8,65.0
2014-11-11,502,1.1,68.0
2014-11-11,106,15.0,73.0
2014-11-11,503,1.2,69.0
2014-11-11,107,14.0,84.0
2014-11-11,504,4.7,57.0
2014-11-11,701,9.5,90.0
2014-11-11,702,9.1,89.0
2014-11-11,703,8.7,94.0
2014-11-11,108,14.9,65.0
2014-11-11,704,10.4,86.0
2014-11-11,705,10.6,91.0
2014-11-11,707,9.7,89.0
2014-11-11,706,10.6,87.0
2014-11-11,405,13.2,84.0
2014-11-11,708,9.5,93.0
2014-11-11,109,14.0,80.0
2014-11-11,111,13.8,76.0
2014-11-11,901,4.1,61.0
2014-11-11,908,3.7,60.0
2014-11-11,909,1.9,72.0
2014-11-11,911,3.1,66.0
2014-11-11,912,2.2,69.0
2014-11-11,910,2.4,70.0
2014-11-11,903,1.7,68.0
2014-11-11,902,1.4,75.0
2014-11-11,905,1.2,79.0
2014-11-11,906,0.1,78.0
2014-11-11,907,3.4,62.0
2014-11-11,1001,17.5,92.0
2014-11-11,1002,17.1,95.0
2014-11-11,1003,16.4,95.0
2014-11-11,1005,17.6,88.0
2014-11-11,1006,16.3,100.0
2014-11-11,1007,16.6,91.0
2014-11-11,1008,17.6,92.0
2014-11-11,1004,16.7,86.0
2014-11-11,112,11.5,81.0
2014-11-11,913,3.5,55.0
2014-11-12,301,13.7,81.0
2014-11-12,201,20.8,77.0
2014-11-12,601,18.9,85.0
2014-11-12,302,15.4,76.0
2014-11-12,303,15.6,81.0
2014-11-12,401,14.7,52.0
2014-11-12,304,14.8,81.0
2014-11-12,306,15.1,74.0
2014-11-12,307,15.4,69.0
2014-11-12,403,12.8,65.0
2014-11-12,402,14.0,66.0
2014-11-12,404,13.7,55.0
2014-11-12,101,13.2,79.0
2014-11-12,102,9.9,92.0
2014-11-12,103,13.2,80.0
2014-11-12,104,13.5,77.0
2014-11-12,105,15.0,71.0
2014-11-12,502,1.9,60.0
2014-11-12,106,14.9,74.0
2014-11-12,503,1.9,62.0
2014-11-12,107,14.9,80.0
2014-11-12,504,5.2,49.0
2014-11-12,701,8.9,83.0
2014-11-12,702,8.8,81.0
2014-11-12,703,8.4,89.0
2014-11-12,108,13.3,69.0
2014-11-12,705,10.5,78.0
2014-11-12,707,9.6,84.0
2014-11-12,706,10.7,76.0
2014-11-12,405,12.9,72.0
2014-11-12,708,9.4,83.0
2014-11-12,109,14.0,78.0
2014-11-12,804,-0.7,74.0
2014-11-12,110,10.1,91.0
2014-11-12,111,14.8,75.0
2014-11-12,901,-4.1,76.0
2014-11-12,908,-3.4,59.0
2014-11-12,910,-2.3,73.0
2014-11-12,912,-4.1,75.0
2014-11-12,904,-2.4,80.0
2014-11-12,902,-4.3,84.0
2014-11-12,907,-1.3,77.0
2014-11-12,903,-4.5,70.0
2014-11-12,905,-3.2,96.0
2014-11-12,906,-2.8,81.0
2014-11-12,1001,18.1,81.0
2014-11-12,1002,17.3,86.0
2014-11-12,1003,16.6,85.0
2014-11-12,1004,17.4,80.0
2014-11-12,1005,17.9,82.0
2014-11-12,1006,16.9,87.0
2014-11-12,1007,16.5,83.0
2014-11-12,1008,18.0,75.0
2014-11-12,112,11.5,87.0
2014-11-12,913,-4.3,62.0
2014-11-13,201,18.6,71.0
2014-11-13,301,11.0,66.0
2014-11-13,601,17.9,69.0
2014-11-13,302,13.9,48.0
2014-11-13,303,12.8,63.0
2014-11-13,401,13.3,48.0
2014-11-13,602,18.8,59.0
2014-11-13,305,12.7,61.0
2014-11-13,304,12.4,55.0
2014-11-13,306,13.1,52.0
2014-11-13,403,11.6,60.0
2014-11-13,307,12.1,53.0
2014-11-13,402,12.7,55.0
2014-11-13,404,11.9,57.0
2014-11-13,801,-1.7,62.0
2014-11-13,803,-1.5,67.0
2014-11-13,501,-0.5,72.0
2014-11-13,101,9.0,89.0
2014-11-13,102,7.6,91.0
2014-11-13,502,0.6,66.0
2014-11-13,103,12.1,84.0
2014-11-13,104,10.4,79.0
2014-11-13,105,11.8,76.0
2014-11-13,106,13.2,71.0
2014-11-13,503,0.5,72.0
2014-11-13,504,3.6,64.0
2014-11-13,107,10.8,90.0
2014-11-13,701,8.1,75.0
2014-11-13,702,7.8,76.0
2014-11-13,703,7.2,79.0
2014-11-13,108,11.5,79.0
2014-11-13,705,9.1,76.0
2014-11-13,707,8.5,77.0
2014-11-13,706,9.5,71.0
2014-11-13,405,10.9,70.0
2014-11-13,708,8.3,75.0
2014-11-13,109,10.1,87.0
2014-11-13,804,-0.2,65.0
2014-11-13,110,8.3,88.0
2014-11-13,111,12.8,75.0
2014-11-13,901,-10.8,48.0
2014-11-13,906,-10.5,46.0
2014-11-13,908,-9.6,47.0
2014-11-13,910,-9.6,46.0
2014-11-13,912,-11.1,54.0
2014-11-13,911,-10.0,49.0
2014-11-13,907,-9.3,46.0
2014-11-13,904,-9.4,42.0
2014-11-13,902,-11.0,53.0
2014-11-13,905,-10.3,53.0
2014-11-13,903,-10.5,48.0
2014-11-13,1001,18.4,69.0
2014-11-13,1002,16.9,82.0
2014-11-13,1003,17.6,68.0
2014-11-13,1004,17.3,67.0
2014-11-13,1005,17.5,75.0
2014-11-13,1006,17.2,76.0
2014-11-13,1007,16.8,73.0
2014-11-13,1008,18.7,61.0
2014-11-13,112,6.9,98.0
2014-11-14,301,8.9,68.0
2014-11-14,201,19.8,67.0
2014-11-14,601,18.2,62.0
2014-11-14,302,12.1,56.0
2014-11-14,401,13.0,57.0
2014-11-14,303,11.1,65.0
2014-11-14,602,19.3,50.0
2014-11-14,403,11.1,73.0
2014-11-14,402,13.1,65.0
2014-11-14,404,10.9,72.0
2014-11-14,304,10.7,62.0
2014-11-14,305,10.0,68.0
2014-11-14,306,11.5,60.0
2014-11-14,307,11.2,59.0
2014-11-14,801,-2.4,67.0
2014-11-14,803,-1.4,67.0
2014-11-14,501,-1.3,66.0
2014-11-14,101,12.6,75.0
2014-11-14,102,11.7,79.0
2014-11-14,103,13.7,76.0
2014-11-14,502,-1.9,80.0
2014-11-14,104,13.3,71.0
2014-11-14,105,14.3,68.0
2014-11-14,106,15.2,66.0
2014-11-14,503,-1.3,73.0
2014-11-14,107,14.4,81.0
2014-11-14,701,9.2,81.0
2014-11-14,702,8.4,81.0
2014-11-14,703,8.7,78.0
2014-11-14,108,15.7,66.0
2014-11-14,704,10.1,78.0
2014-11-14,705,10.4,80.0
2014-11-14,707,9.7,74.0
2014-11-14,706,10.4,78.0
2014-11-14,405,10.6,75.0
2014-11-14,708,9.6,82.0
2014-11-14,109,12.7,80.0
2014-11-14,804,-0.9,65.0
2014-11-14,110,11.4,87.0
2014-11-14,111,13.7,74.0
2014-11-14,901,-8.2,51.0
2014-11-14,912,-9.1,56.0
2014-11-14,911,-7.4,47.0
2014-11-14,902,-8.7,56.0
2014-11-14,903,-7.9,51.0
2014-11-14,904,-8.0,48.0
2014-11-14,907,-8.7,47.0
2014-11-14,905,-9.1,56.0
2014-11-14,906,-8.7,57.0
2014-11-14,909,-8.7,57.0
2014-11-14,908,-7.8,51.0
2014-11-14,910,-8.9,56.0
2014-11-14,1001,18.0,70.0
2014-11-14,1002,16.4,81.0
2014-11-14,1003,16.4,77.0
2014-11-14,1004,17.6,71.0
2014-11-14,1005,17.0,79.0
2014-11-14,1006,17.0,77.0
2014-11-14,1007,15.8,81.0
2014-11-14,1008,18.0,67.0
2014-11-14,112,10.5,85.0
2014-11-14,913,-7.5,43.0
2014-11-15,201,22.1,66.0
2014-11-15,601,19.1,65.0
2014-11-15,302,12.0,64.0
2014-11-15,602,20.6,52.0
2014-11-15,403,9.6,85.0
2014-11-15,402,11.9,71.0
2014-11-15,404,10.2,75.0
2014-11-15,306,12.6,70.0
2014-11-15,801,-2.8,60.0
2014-11-15,803,-2.5,61.0
2014-11-15,101,14.0,58.0
2014-11-15,102,9.6,82.0
2014-11-15,103,12.8,66.0
2014-11-15,104,11.8,72.0
2014-11-15,105,12.1,69.0
2014-11-15,502,-0.6,67.0
2014-11-15,106,13.1,65.0
2014-11-15,503,-0.9,75.0
2014-11-15,107,12.2,87.0
2014-11-15,702,9.1,88.0
2014-11-15,108,14.4,66.0
2014-11-15,703,8.4,94.0
2014-11-15,704,10.2,87.0
2014-11-15,705,10.7,91.0
2014-11-15,707,9.3,89.0
2014-11-15,706,10.9,86.0
2014-11-15,405,10.3,79.0
2014-11-15,708,9.8,92.0
2014-11-15,109,13.0,81.0
2014-11-15,804,-2.2,61.0
2014-11-15,110,10.2,81.0
2014-11-15,111,11.9,74.0
2014-11-15,901,-7.3,64.0
2014-11-15,908,-5.8,57.0
2014-11-15,909,-6.7,64.0
2014-11-15,911,-6.4,49.0
2014-11-15,912,-7.3,62.0
2014-11-15,910,-7.3,66.0
2014-11-15,903,-6.4,59.0
2014-11-15,902,-7.2,66.0
2014-11-15,904,-6.1,53.0
2014-11-15,905,-7.2,65.0
2014-11-15,907,-6.3,49.0
2014-11-15,906,-7.3,66.0
2014-11-15,1002,17.2,90.0
2014-11-15,1003,19.1,77.0
2014-11-15,1005,17.6,88.0
2014-11-15,1007,16.0,93.0
2014-11-15,112,10.9,67.0
2014-11-15,913,-5.4,57.0
2014-11-16,201,22.8,63.0
2014-11-16,601,20.7,67.0
2014-11-16,302,14.2,68.0
2014-11-16,602,21.3,58.0
2014-11-16,401,11.7,70.0
2014-11-16,306,13.7,81.0
2014-11-16,307,13.4,80.0
2014-11-16,403,10.5,79.0
2014-11-16,402,11.1,82.0
2014-11-16,404,11.3,71.0
2014-11-16,801,-3.6,66.0
2014-11-16,803,-3.4,69.0
2014-11-16,501,-1.6,65.0
2014-11-16,102,11.6,87.0
2014-11-16,103,12.5,83.0
2014-11-16,104,13.1,76.0
2014-11-16,105,14.1,72.0
2014-11-16,502,-1.4,70.0
2014-11-16,106,13.0,75.0
2014-11-16,503,-1.6,73.0
2014-11-16,107,14.2,85.0
2014-11-16,504,2.1,65.0
2014-11-16,702,8.0,91.0
2014-11-16,108,14.4,67.0
2014-11-16,703,7.0,99.0
2014-11-16,704,9.1,89.0
2014-11-16,705,9.5,90.0
2014-11-16,707,8.6,90.0
2014-11-16,706,9.4,88.0
2014-11-16,405,10.3,86.0
2014-11-16,708,8.4,94.0
2014-11-16,109,12.6,84.0
2014-11-16,111,12.2,82.0
2014-11-16,901,-7.2,71.0
2014-11-16,908,-5.3,60.0
2014-11-16,909,-6.7,72.0
2014-11-16,911,-7.6,59.0
2014-11-16,912,-8.0,74.0
2014-11-16,910,-7.6,75.0
2014-11-16,903,-5.7,63.0
2014-11-16,902,-6.4,72.0
2014-11-16,904,-5.9,64.0
2014-11-16,905,-6.8,75.0
2014-11-16,906,-7.1,76.0
2014-11-16,907,-5.8,67.0
2014-11-16,1001,18.4,84.0
2014-11-16,1002,18.4,86.0
2014-11-16,1003,18.2,82.0
2014-11-16,1006,16.8,91.0
2014-11-16,1007,17.1,84.0
2014-11-16,112,10.4,88.0
2014-11-16,913,-5.2,60.0
2014-11-17,201,20.3,58.0
2014-11-17,301,10.9,69.0
2014-11-17,601,20.5,63.0
2014-11-17,302,13.6,54.0
2014-11-17,602,21.7,51.0
2014-11-17,303,13.1,65.0
2014-11-17,401,12.7,58.0
2014-11-17,304,12.7,59.0
2014-11-17,305,12.7,66.0
2014-11-17,306,12.5,60.0
2014-11-17,307,12.1,60.0
2014-11-17,403,11.6,64.0
2014-11-17,402,12.8,60.0
2014-11-17,404,12.2,56.0
2014-11-17,801,-3.8,65.0
2014-11-17,803,-3.9,68.0
2014-11-17,501,-1.8,67.0
2014-11-17,102,9.6,90.0
2014-11-17,103,13.7,86.0
2014-11-17,104,12.5,85.0
2014-11-17,502,-1.0,67.0
2014-11-17,105,14.5,74.0
2014-11-17,106,13.7,81.0
2014-11-17,503,-1.4,70.0
2014-11-17,107,12.6,93.0
2014-11-17,504,2.2,61.0
2014-11-17,701,5.9,94.0
2014-11-17,702,5.6,93.0
2014-11-17,108,13.5,64.0
2014-11-17,703,4.9,98.0
2014-11-17,704,6.8,92.0
2014-11-17,705,7.1,92.0
2014-11-17,707,6.5,91.0
2014-11-17,706,6.9,91.0
2014-11-17,405,11.7,66.0
2014-11-17,708,5.9,96.0
2014-11-17,109,11.8,88.0
2014-11-17,111,13.9,79.0
2014-11-17,901,-7.1,73.0
2014-11-17,908,-6.7,67.0
2014-11-17,909,-7.2,77.0
2014-11-17,910,-7.7,79.0
2014-11-17,911,-5.2,61.0
2014-11-17,912,-8.0,76.0
2014-11-17,902,-6.4,73.0
2014-11-17,903,-5.3,63.0
2014-11-17,904,-5.1,63.0
2014-11-17,905,-6.9,83.0
2014-11-17,906,-6.4,75.0
2014-11-17,907,-5.4,71.0
2014-11-17,1001,17.0,76.0
2014-11-17,1002,16.7,77.0
2014-11-17,1003,16.5,75.0
2014-11-17,1004,15.6,75.0
2014-11-17,1005,16.6,75.0
2014-11-17,1006,15.4,81.0
2014-11-17,1007,15.5,74.0
2014-11-17,1008,17.2,67.0
2014-11-17,112,10.5,93.0
2014-11-17,913,-5.5,62.0
2014-11-18,201,19.6,58.0
2014-11-18,301,7.8,75.0
2014-11-18,601,18.0,52.0
2014-11-18,302,11.4,55.0
2014-11-18,303,9.9,69.0
2014-11-18,602,19.1,42.0
2014-11-18,401,11.6,50.0
2014-11-18,403,9.6,65.0
2014-11-18,306,11.3,63.0
2014-11-18,304,9.5,70.0
2014-11-18,305,9.0,75.0
2014-11-18,402,11.5,52.0
2014-11-18,307,10.5,63.0
2014-11-18,404,9.9,59.0
2014-11-18,801,-0.7,55.0
2014-11-18,803,-0.4,56.0
2014-11-18,501,-1.1,64.0
2014-11-18,101,10.1,87.0
2014-11-18,102,9.0,91.0
2014-11-18,103,13.5,82.0
2014-11-18,104,12.3,75.0
2014-11-18,502,0.7,71.0
2014-11-18,105,13.4,73.0
2014-11-18,106,14.7,69.0
2014-11-18,503,0.5,66.0
2014-11-18,504,3.7,64.0
2014-11-18,108,13.6,74.0
2014-11-18,703,5.0,85.0
2014-11-18,704,6.7,78.0
2014-11-18,707,6.7,80.0
2014-11-18,405,9.2,73.0
2014-11-18,708,6.1,79.0
2014-11-18,109,10.1,89.0
2014-11-18,110,9.3,91.0
2014-11-18,111,14.2,71.0
2014-11-18,901,-3.2,56.0
2014-11-18,908,-4.2,59.0
2014-11-18,909,-4.3,66.0
2014-11-18,911,-2.8,50.0
2014-11-18,912,-4.4,62.0
2014-11-18,910,-4.7,67.0
2014-11-18,903,-4.5,63.0
2014-11-18,902,-5.1,69.0
2014-11-18,904,-4.1,60.0
2014-11-18,906,-5.2,66.0
2014-11-18,905,-5.0,72.0
2014-11-18,907,-3.6,62.0
2014-11-18,1001,16.7,68.0
2014-11-18,1002,16.1,72.0
2014-11-18,1003,16.3,70.0
2014-11-18,1004,15.9,68.0
2014-11-18,1005,16.1,71.0
2014-11-18,1006,15.9,74.0
2014-11-18,1007,15.5,70.0
2014-11-18,1008,17.0,61.0
2014-11-18,112,9.4,89.0
2014-11-18,913,-2.5,51.0
2014-11-19,201,20.4,56.0
2014-11-19,601,17.8,60.0
2014-11-19,303,10.4,79.0
2014-11-19,401,11.5,59.0
2014-11-19,602,18.4,49.0
2014-11-19,403,10.4,74.0
2014-11-19,402,12.3,66.0
2014-11-19,304,10.2,81.0
2014-11-19,305,9.7,83.0
2014-11-19,306,11.2,79.0
2014-11-19,404,10.8,67.0
2014-11-19,307,10.8,79.0
2014-11-19,801,-1.9,44.0
2014-11-19,803,-1.4,59.0
2014-11-19,501,-1.0,60.0
2014-11-19,101,13.8,70.0
2014-11-19,102,12.4,80.0
2014-11-19,502,1.8,63.0
2014-11-19,103,13.7,76.0
2014-11-19,104,13.6,72.0
2014-11-19,105,13.0,73.0
2014-11-19,106,13.1,72.0
2014-11-19,503,-0.3,64.0
2014-11-19,107,14.9,84.0
2014-11-19,504,3.7,62.0
2014-11-19,701,8.1,79.0
2014-11-19,702,8.1,78.0
2014-11-19,703,7.3,81.0
2014-11-19,108,14.5,65.0
2014-11-19,704,8.9,78.0
2014-11-19,705,9.6,74.0
